[2022-10-25T01:22:52.304+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: unify_transform_enrich_data.load_and_enrich_transformed_data manual__2022-10-25T01:20:03.657514+00:00 [queued]>
[2022-10-25T01:22:52.361+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: unify_transform_enrich_data.load_and_enrich_transformed_data manual__2022-10-25T01:20:03.657514+00:00 [queued]>
[2022-10-25T01:22:52.365+0000] {taskinstance.py:1362} INFO - 
--------------------------------------------------------------------------------
[2022-10-25T01:22:52.369+0000] {taskinstance.py:1363} INFO - Starting attempt 1 of 2
[2022-10-25T01:22:52.373+0000] {taskinstance.py:1364} INFO - 
--------------------------------------------------------------------------------
[2022-10-25T01:22:52.539+0000] {taskinstance.py:1383} INFO - Executing <Task(PythonOperator): load_and_enrich_transformed_data> on 2022-10-25 01:20:03.657514+00:00
[2022-10-25T01:22:52.585+0000] {standard_task_runner.py:54} INFO - Started process 10809 to run task
[2022-10-25T01:22:52.641+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'unify_transform_enrich_data', 'load_and_enrich_transformed_data', 'manual__2022-10-25T01:20:03.657514+00:00', '--job-id', '582', '--raw', '--subdir', 'DAGS_FOLDER/load_and_unify_datasets.py', '--cfg-path', '/tmp/tmpsrbu9rgs']
[2022-10-25T01:22:52.673+0000] {standard_task_runner.py:83} INFO - Job 582: Subtask load_and_enrich_transformed_data
[2022-10-25T01:22:52.687+0000] {dagbag.py:525} INFO - Filling up the DagBag from /opt/***/dags/load_and_unify_datasets.py
[2022-10-25T01:22:53.264+0000] {task_command.py:384} INFO - Running <TaskInstance: unify_transform_enrich_data.load_and_enrich_transformed_data manual__2022-10-25T01:20:03.657514+00:00 [running]> on host 0c46e38e1c8e
[2022-10-25T01:22:53.833+0000] {taskinstance.py:1592} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=***
AIRFLOW_CTX_DAG_ID=unify_transform_enrich_data
AIRFLOW_CTX_TASK_ID=load_and_enrich_transformed_data
AIRFLOW_CTX_EXECUTION_DATE=2022-10-25T01:20:03.657514+00:00
AIRFLOW_CTX_TRY_NUMBER=1
AIRFLOW_CTX_DAG_RUN_ID=manual__2022-10-25T01:20:03.657514+00:00
[2022-10-25T01:24:58.800+0000] {logging_mixin.py:117} INFO - +---+-----------+--------+----+--------+-------------------+------------------+------------+-----------------+----------+
| id|customer_id|store_id|type|  amount|customer_first_name|customer_last_name|phone_number|          address| timestamp|
|673|         39|      10|   1|   78.06|              Craig|            Romero|  2214449372|        Erikville|2022-10-19|
|754|         58|       7|   1|  375.12|           Michelle|          Williams|  6141810828|        Erikville|2022-10-17|
|657|        391|      18|   1|   23.94|              Sarah|          Richards|  8893295270|     Edwardsburgh|2022-10-15|
|255|        835|       4|   0| 3428.23|            Kenneth|          Gonzalez|  5409190822|        Hicksview|2022-10-18|
|558|        805|       8|   1|   82.71|              April|         Schroeder|  6563602026|        Smithberg|2022-10-15|
|685|        521|      19|   0|34941.97|               Dawn|             Smith|  6968317872|       Grahamstad|2022-10-18|
|867|        181|       4|   0|   97.21|             Nicole|            Hudson|  5593702155|       Grahamstad|2022-10-18|
| 86|        435|      19|   0|  493.74|            Derrick|         Fernandez|  8514413635|      Lake Karina|2022-10-16|
|175|         29|       9|   1|94496.45|             Joshua|             White|  9312213611|      Lake Karina|2022-10-16|
|107|         47|      15|   0|   72.54|            Valerie|             Gomez|  6438557975|       Robertland|2022-10-17|
|108|        178|      18|   0|   84.36|              Sarah|          Williams|  2188183542|         Clayview|2022-10-18|
|783|        289|       7|   1|   46.74|              Renee|              Pena|  5514030821|        Erikville|2022-10-16|
|576|        695|      18|   1|  993.81|             Robert|             Smith|  8100042656|  Lake Jamesville|2022-10-19|
| 60|        319|      13|   0|16563.61|             Robert|           Oconnor|  2953585309|     Brownchester|2022-10-18|
|665|        757|       6|   0|57167.99|           Benjamin|           Acevedo|  5969639032|         Clayview|2022-10-15|
|236|        323|      11|   1|    82.8|             Andrea|              Ruiz|  7463362809|     Edwardsburgh|2022-10-17|
|642|        490|       5|   0|   88.43|            Theresa|             Owens|  8107331565|      Lake Karina|2022-10-17|
|432|        337|       3|   1| 7817.93|             Warren|           Johnson|  0906574755|Port Benjaminfurt|2022-10-16|
|164|        195|      20|   1|62900.47|              Ralph|             Watts|  3714937163|        Hicksview|2022-10-17|
|752|        256|       2|   1|   94.38|           Savannah|             Owens|  1105776103|         Allenton|2022-10-17|
|437|        682|       7|   0| 9537.38|              Sarah|             Smith|  3969305058|     Brownchester|2022-10-17|
|627|        609|      15|   0| 8362.57|               Adam|             Smith|  4753902658|    Port Loriview|2022-10-17|
|202|        308|      10|   0| 3970.41|              Karen|           Watkins|  1734779938|         Clayview|2022-10-17|
|341|        485|       3|   0|     9.6|            Heather|            Nelson|  1244743556|    Port Loriview|2022-10-18|
|595|        116|       9|   0|    2.09|           Kimberly|             Allen|  7590633888|      Lake Karina|2022-10-18|
|453|        442|      20|   1|    5.01|               John|              Cook|  5646096806|       Robertland|2022-10-19|
|664|        836|       1|   1|69544.24|            Charles|             Smith|  5683405870|      Veronicaton|2022-10-16|
|660|        703|      10|   1| 2650.18|            Heather|            Peters|  0247448368|      Lake Karina|2022-10-16|
|792|         33|       6|   0|   56.84|            Natalie|            Walker|  8505657237|        Erikville|2022-10-18|
|324|        645|      12|   1|   459.1|            Michael|             Gross|  6351405031|         Clayview|2022-10-19|
|652|        666|       1|   1|    4.15|             Joseph|         Patterson|  6131516721|      Lake Karina|2022-10-19|
|894|         23|      19|   0|   59.87|              Jason|           Holland|  8989807273|     Edwardsburgh|2022-10-18|
|237|        375|       8|   0|69984.45|              Maria|             Moore|  2911962626|       Grahamstad|2022-10-17|
|130|        247|      11|   0|    5.54|              Laura|             Bowen|  6864893225|        Smithberg|2022-10-17|
|703|        525|       4|   1|47196.34|            Russell|           Gilbert|  0806004354|       Robertland|2022-10-18|
|358|        239|      16|   0|    0.96|            Kenneth|             Smith|  0387086045|        Hicksview|2022-10-17|
|180|        361|      11|   1| 3973.87|           Isabella|            Morris|  4171962611|      Lake Karina|2022-10-16|
|681|        128|      16|   0|    7.16|             Ronald|             White|  5509624701|     West Nichole|2022-10-17|
|105|        336|      19|   1|  205.85|           Kimberly|            Hansen|  2781481829|        Smithberg|2022-10-18|
|754|        151|      17|   0|   12.79|            Kenneth|           Johnson|  6953770302|      Lake Karina|2022-10-18|
|843|        587|       3|   1|  421.08|        Christopher|            Savage|  1639483732|    Michelleburgh|2022-10-17|
|461|        646|       8|   0|    2.53|            Antonio|          Gonzalez|  1530139353|         Allenton|2022-10-18|
|182|        127|       6|   1|   84.51|              David|             Fritz|  2269893411|  Lake Jamesville|2022-10-15|
|418|        212|      16|   1|    6.53|            Heather|              Mann|  2373422920|        Erikville|2022-10-18|
|708|         30|       6|   1| 3637.97|              Scott|             Davis|  8973285288|       Averymouth|2022-10-18|
| 26|        646|      13|   1|   74.99|              April|             Smith|  3793624237|      Veronicaton|2022-10-16|
|678|        449|       8|   0|82566.63|              Ethan|              Bell|  1058337111|       Robertland|2022-10-17|
|880|        442|      11|   0|   35.96|           Michelle|          Schwartz|  6225912253|      Veronicaton|2022-10-19|
|412|        471|       2|   0|    1.45|              Roger|            Barber|  7888374809|        Hicksview|2022-10-19|
|179|        582|       3|   1|  459.42|                Roy|          Cardenas|  4190911385|         Lanefurt|2022-10-16|
|256|        786|       9|   0| 2917.66|               Mary|             Ayala|  1029837095|New Marthaborough|2022-10-15|
|754|        151|       4|   1|   12.79|           Michelle|          Williams|  6141810828|        Erikville|2022-10-18|
|562|        345|       8|   1|  919.39|            Miranda|             Clark|  1463741964|New Marthaborough|2022-10-16|
|633|        209|       2|   1|  617.39|             Alicia|           Sanford|  7321918023|      Melissafurt|2022-10-15|
|309|        172|       6|   0|   12.13|               Tony|            Miller|  2594666282|      Veronicaton|2022-10-19|
|525|        882|       5|   1| 9474.18|               John|             Brown|  4285155390|    Port Loriview|2022-10-18|
| 65|        527|      17|   1|    6.71|              Kelly|            Torres|  0095864668|        Erikville|2022-10-17|
|679|         47|      20|   0|  7928.6|              Aimee|             Ochoa|  1410276602|       Grahamstad|2022-10-18|
|581|          6|      16|   0|    4.37|             Connie|               Lee|  9580902148|       Grahamstad|2022-10-18|
|835|        760|      15|   0|    5.28|        Christopher|          Peterson|  3192230540|New Marthaborough|2022-10-15|
+---+-----------+--------+----+--------+-------------------+------------------+------------+-----------------+----------+
only showing top 100 rows
[2022-10-25T01:24:58.815+0000] {pyspark_scripts.py:10} INFO - Closing spark session...
[2022-10-25T01:24:59.943+0000] {pyspark_scripts.py:13} INFO - Spark session succesfully closed
[2022-10-25T01:24:59.945+0000] {pyspark_scripts.py:257} INFO - Spark session and context status: Closed
[2022-10-25T01:24:59.951+0000] {python.py:177} INFO - Done. Returned value was: None
[2022-10-25T01:25:00.038+0000] {taskinstance.py:1406} INFO - Marking task as SUCCESS. dag_id=unify_transform_enrich_data, task_id=load_and_enrich_transformed_data, execution_date=20221025T012003, start_date=20221025T012252, end_date=20221025T012500
[2022-10-25T01:25:00.263+0000] {local_task_job.py:164} INFO - Task exited with return code 0
[2022-10-25T01:25:00.439+0000] {local_task_job.py:273} INFO - 1 downstream tasks scheduled from follow-on schedule check
