[2022-10-25T17:33:43.503+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: unify_transform_enrich_data.load_and_enrich_transformed_data manual__2022-10-25T17:32:17.695787+00:00 [queued]>
[2022-10-25T17:33:43.532+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: unify_transform_enrich_data.load_and_enrich_transformed_data manual__2022-10-25T17:32:17.695787+00:00 [queued]>
[2022-10-25T17:33:43.534+0000] {taskinstance.py:1362} INFO - 
--------------------------------------------------------------------------------
[2022-10-25T17:33:43.535+0000] {taskinstance.py:1363} INFO - Starting attempt 1 of 2
[2022-10-25T17:33:43.536+0000] {taskinstance.py:1364} INFO - 
--------------------------------------------------------------------------------
[2022-10-25T17:33:43.577+0000] {taskinstance.py:1383} INFO - Executing <Task(PythonOperator): load_and_enrich_transformed_data> on 2022-10-25 17:32:17.695787+00:00
[2022-10-25T17:33:43.595+0000] {standard_task_runner.py:54} INFO - Started process 3325 to run task
[2022-10-25T17:33:43.607+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'unify_transform_enrich_data', 'load_and_enrich_transformed_data', 'manual__2022-10-25T17:32:17.695787+00:00', '--job-id', '622', '--raw', '--subdir', 'DAGS_FOLDER/load_and_unify_datasets.py', '--cfg-path', '/tmp/tmpjs6o9hh_']
[2022-10-25T17:33:43.614+0000] {standard_task_runner.py:83} INFO - Job 622: Subtask load_and_enrich_transformed_data
[2022-10-25T17:33:43.616+0000] {dagbag.py:525} INFO - Filling up the DagBag from /opt/***/dags/load_and_unify_datasets.py
[2022-10-25T17:33:43.866+0000] {task_command.py:384} INFO - Running <TaskInstance: unify_transform_enrich_data.load_and_enrich_transformed_data manual__2022-10-25T17:32:17.695787+00:00 [running]> on host caeffc6e0742
[2022-10-25T17:33:44.129+0000] {taskinstance.py:1592} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=***
AIRFLOW_CTX_DAG_ID=unify_transform_enrich_data
AIRFLOW_CTX_TASK_ID=load_and_enrich_transformed_data
AIRFLOW_CTX_EXECUTION_DATE=2022-10-25T17:32:17.695787+00:00
AIRFLOW_CTX_TRY_NUMBER=1
AIRFLOW_CTX_DAG_RUN_ID=manual__2022-10-25T17:32:17.695787+00:00
[2022-10-25T17:34:48.839+0000] {logging_mixin.py:117} INFO - +----+-----------+--------+----+--------+-------------------+------------------+------------+-----------------+----------+
|  id|customer_id|store_id|type|  amount|customer_first_name|customer_last_name|phone_number|          address| timestamp|
| 846|        664|       7|   1|68330.31|             Joshua|              Page|  6636586183|         Allenton|2022-10-17|
| 803|         71|       4|   0|   59.22|              Derek|             Kirby|  1266625225|      Veronicaton|2022-10-19|
|9355|        705|       9|   0|   80.73|             Hayden|         Patterson|  1451409253|        Smithberg|2022-10-23|
|2939|        117|       3|   1|    24.0|             Robert|             Short|  4248887703|     Edwardsburgh|2022-10-25|
| 502|        850|      16|   0|  964.04|            Suzanne|              Reid|  3825292467|Port Benjaminfurt|2022-10-25|
| 674|        116|      15|   1|    5.08|             Justin|              Ball|  5575090507|     Edwardsburgh|2022-10-18|
|5802|        875|      18|   0|18543.77|             Sylvia|              Hall|  0226274951|        Erikville|2022-10-24|
| 295|        274|      19|   0|    5.72|              Bobby|              Mora|  0838178468|        Erikville|2022-10-15|
| 177|        782|       8|   1|   53.71|             Krista|          Anderson|  3419056453|     West Nichole|2022-10-15|
| 183|        146|       7|   0| 9624.66|              Peter|          Phillips|  2429240649|New Marthaborough|2022-10-16|
|8200|        769|      12|   0|  626.86|         Kristopher|             Brown|  1021810550|         Clayview|2022-10-25|
| 602|        294|       1|   0| 3194.55|              Brett|           Sanchez|  4587251147|      Melissafurt|2022-10-19|
|9909|        782|      14|   1|   30.26|            Crystal|           Russell|  5841616788|        Smithberg|2022-10-24|
|4651|        411|      13|   1|  824.02|             Jeremy|           Russell|  4143949276|       Grahamstad|2022-10-23|
|9562|          1|       7|   0|   46.34|            Matthew|            Parker|  1798049497|      Melissafurt|2022-10-23|
| 459|        719|      20|   1|    3.77|            Charles|          Williams|  9613309234|     West Nichole|2022-10-16|
| 439|        169|       1|   0|  698.04|             Elaine|             Clark|  2153555105|      Melissafurt|2022-10-15|
| 570|        898|       6|   1|46660.66|           Kimberly|               Orr|  9750365311|Port Benjaminfurt|2022-10-24|
|6167|        757|      18|   1|    2.76|             Daniel|           Baldwin|  6129971397|         Allenton|2022-10-24|
|  15|        117|      12|   0|   61.65|               Sara|            Ortega|  1460596241|     Edwardsburgh|2022-10-15|
|  95|        734|       9|   1|  113.85|            Darrell|               Lee|  8528535421|       Robertland|2022-10-18|
|1355|        284|       8|   1|    1.38|              Gregg|            Fuller|  1700375634|       Averymouth|2022-10-23|
| 316|        512|      19|   0|36414.84|            Kristin|             Floyd|  2321697235|      Melissafurt|2022-10-16|
|4041|        507|      20|   1|   77.97|              Brian|           Shaffer|  9692850878|       Grahamstad|2022-10-24|
| 682|        165|      16|   1| 2036.32|            Vanessa|            Spears|  6358999903|         Clayview|2022-10-14|
|6291|        690|      15|   0| 9871.39|             Jeremy|              Gray|  0906683594|      Lake Karina|2022-10-24|
|3720|        316|      14|   0|    6.64|              David|           Manning|  6104279665|    Michelleburgh|2022-10-23|
| 499|        176|      20|   0|  290.07|               Luis|            Chavez|  3756820872|      Lake Karina|2022-10-17|
| 707|        215|       3|   1|41573.87|              Jacob|            Gibson|  5500603758|         Allenton|2022-10-17|
|6057|        582|      13|   1|    3.45|               Jake|           Farrell|  1838001636|         Lanefurt|2022-10-23|
| 673|         39|      11|   1|   78.06|              Craig|            Romero|  2214449372|        Erikville|2022-10-19|
|6194|        436|       5|   0|    32.0|            Tiffany|          Williams|  8782663824|      Lake Karina|2022-10-24|
| 627|        385|       4|   0|    7.68|            Kathryn|             Watts|  4540285490|        Hicksview|2022-10-15|
| 433|         27|      20|   1|   64.17|           Jennifer|            Martin|  4328381563|        Erikville|2022-10-17|
| 558|        805|       7|   0|   82.71|              April|         Schroeder|  6563602026|        Smithberg|2022-10-15|
| 867|        181|      14|   1|   97.21|             Nicole|            Hudson|  5593702155|       Grahamstad|2022-10-18|
|7757|        887|      13|   1|  778.05|            Spencer|             Moore|  2471724526|         Lanefurt|2022-10-24|
| 808|        620|      15|   0|  723.26|              Becky|            Turner|  3969111249|  Lake Jamesville|2022-10-15|
|3578|        707|      18|   1| 6660.71|            Melinda|            Flores|  8724744216|       Robertland|2022-10-23|
| 182|        127|       1|   1|   84.51|           Caroline|             Lynch|  5715512851|Port Benjaminfurt|2022-10-15|
|8938|        724|      19|   1|   36.15|            William|        Richardson|  6593343381|    Port Loriview|2022-10-22|
| 835|        132|      11|   1|58136.34|        Christopher|          Peterson|  3192230540|New Marthaborough|2022-10-19|
| 665|        757|      15|   1|57167.99|           Benjamin|           Acevedo|  5969639032|         Clayview|2022-10-15|
| 236|        323|      13|   0|    82.8|             Andrea|              Ruiz|  7463362809|     Edwardsburgh|2022-10-17|
| 432|        337|       9|   0| 7817.93|             Warren|           Johnson|  0906574755|Port Benjaminfurt|2022-10-16|
|1472|        883|       3|   0| 7744.14|            Heather|            Morgan|  1236876412|      Melissafurt|2022-10-24|
|8406|        374|       6|   0|    7.29|               Mark|            Bowman|  4359303453|        Hicksview|2022-10-23|
| 364|        403|      16|   1| 9708.21|           Virginia|             Brown|  1615971124|  Lake Jamesville|2022-10-16|
|8521|        395|       1|   1|19926.63|             Joshua|           Roberts|  7952824037|  Lake Jamesville|2022-10-23|
|5882|        878|      20|   1|  451.19|             Brooke|               Lee|  8860483230|    Port Loriview|2022-10-23|
| 229|        310|       8|   1|21539.22|              Derek|            Fowler|  6925819857|        Erikville|2022-10-17|
|9239|        106|      15|   1|   96.98|            Jasmine|       Fitzpatrick|  8088538267|       Grahamstad|2022-10-25|
|1145|        860|       4|   1|   76.96|             Andrea|            Hughes|  7253368847|    Port Loriview|2022-10-23|
| 660|        703|       6|   0| 2650.18|            Heather|            Peters|  0247448368|      Lake Karina|2022-10-16|
|3342|        644|       6|   0|  735.71|             Donald|             Allen|  5337039089|       Grahamstad|2022-10-25|
| 778|        468|       7|   0|  2743.6|             Wesley|               Day|  5876793831|       Robertland|2022-10-24|
| 403|        698|      16|   1|   18.56|              David|             Davis|  1851197219|        Erikville|2022-10-25|
|2357|         95|      13|   0|  329.69|             Andrew|             Jones|  8458989461|       Averymouth|2022-10-24|
|1719|          8|       2|   0|55482.41|             Isabel|              Best|  1622644193|New Marthaborough|2022-10-24|
| 230|        272|      20|   0|11580.59|            Melissa|           Freeman|  0664882417|      Veronicaton|2022-10-17|
|1898|        805|       3|   0|  167.53|             Ronald|            Ashley|  0322699457|       Averymouth|2022-10-23|
| 237|        375|       8|   1|69984.45|              Maria|             Moore|  2911962626|       Grahamstad|2022-10-17|
|  10|        114|       1|   0| 4373.21|            Bradley|            Taylor|  3961580002|       Grahamstad|2022-10-17|
|1372|        639|       4|   0|  105.73|              Traci|          Mitchell|  8227304947|        Smithberg|2022-10-24|
| 774|        535|      15|   0| 5556.58|             Wesley|             Ellis|  3088803521|    Port Loriview|2022-10-18|
|6843|        774|       3|   1|   98.73|            Michael|            Nelson|  2107673342|         Lanefurt|2022-10-23|
|1682|        263|       6|   1|    8.55|               Sean|           Carroll|  1885000034|       Robertland|2022-10-22|
| 666|         80|       6|   0|   88.15|               Mike|            Conner|  2250272259|New Marthaborough|2022-10-15|
| 182|        127|      17|   0|   84.51|              David|             Fritz|  2269893411|  Lake Jamesville|2022-10-15|
|5548|        403|      14|   0|   88.39|            Michael|           Carlson|  1720501853|     Brownchester|2022-10-24|
|5107|        615|       4|   1|52528.33|            Vincent|            Holmes|  9000179953|        Erikville|2022-10-24|
| 459|        256|       3|   1|    1.91|            Charles|          Williams|  9613309234|     West Nichole|2022-10-18|
| 708|         30|      11|   1| 3637.97|              Scott|             Davis|  8973285288|       Averymouth|2022-10-18|
|8409|        304|      14|   0| 6897.76|            Richard|           Jackson|  0651589814|     Edwardsburgh|2022-10-24|
|8110|        827|       8|   0|87637.75|             Kelsey|          Trujillo|  7709670619|       Robertland|2022-10-24|
|  34|         65|       6|   1|   50.71|            Michael|              Kirk|  2580649831|       Robertland|2022-10-17|
|  20|        495|      15|   1|  518.33|              Kelly|         Castaneda|  7233868523|     Edwardsburgh|2022-10-23|
+----+-----------+--------+----+--------+-------------------+------------------+------------+-----------------+----------+
only showing top 100 rows
[2022-10-25T17:35:37.410+0000] {pyspark_scripts.py:10} INFO - Closing spark session...
[2022-10-25T17:35:38.122+0000] {pyspark_scripts.py:13} INFO - Spark session succesfully closed
[2022-10-25T17:35:38.127+0000] {pyspark_scripts.py:259} INFO - Spark session and context status: Closed
[2022-10-25T17:35:38.130+0000] {python.py:177} INFO - Done. Returned value was: None
[2022-10-25T17:35:38.169+0000] {taskinstance.py:1406} INFO - Marking task as SUCCESS. dag_id=unify_transform_enrich_data, task_id=load_and_enrich_transformed_data, execution_date=20221025T173217, start_date=20221025T173343, end_date=20221025T173538
[2022-10-25T17:35:38.293+0000] {local_task_job.py:164} INFO - Task exited with return code 0
[2022-10-25T17:35:38.400+0000] {local_task_job.py:273} INFO - 1 downstream tasks scheduled from follow-on schedule check
