[2022-10-25T17:33:10.389+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: unify_transform_enrich_data.load_and_transform_unified_data manual__2022-10-25T17:32:17.695787+00:00 [queued]>
[2022-10-25T17:33:10.424+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: unify_transform_enrich_data.load_and_transform_unified_data manual__2022-10-25T17:32:17.695787+00:00 [queued]>
[2022-10-25T17:33:10.427+0000] {taskinstance.py:1362} INFO - 
--------------------------------------------------------------------------------
[2022-10-25T17:33:10.429+0000] {taskinstance.py:1363} INFO - Starting attempt 1 of 2
[2022-10-25T17:33:10.431+0000] {taskinstance.py:1364} INFO - 
--------------------------------------------------------------------------------
[2022-10-25T17:33:10.468+0000] {taskinstance.py:1383} INFO - Executing <Task(PythonOperator): load_and_transform_unified_data> on 2022-10-25 17:32:17.695787+00:00
[2022-10-25T17:33:10.484+0000] {standard_task_runner.py:54} INFO - Started process 3081 to run task
[2022-10-25T17:33:10.496+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'unify_transform_enrich_data', 'load_and_transform_unified_data', 'manual__2022-10-25T17:32:17.695787+00:00', '--job-id', '621', '--raw', '--subdir', 'DAGS_FOLDER/load_and_unify_datasets.py', '--cfg-path', '/tmp/tmp04hz4h3p']
[2022-10-25T17:33:10.503+0000] {standard_task_runner.py:83} INFO - Job 621: Subtask load_and_transform_unified_data
[2022-10-25T17:33:10.507+0000] {dagbag.py:525} INFO - Filling up the DagBag from /opt/***/dags/load_and_unify_datasets.py
[2022-10-25T17:33:10.716+0000] {task_command.py:384} INFO - Running <TaskInstance: unify_transform_enrich_data.load_and_transform_unified_data manual__2022-10-25T17:32:17.695787+00:00 [running]> on host caeffc6e0742
[2022-10-25T17:33:10.971+0000] {taskinstance.py:1592} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=***
AIRFLOW_CTX_DAG_ID=unify_transform_enrich_data
AIRFLOW_CTX_TASK_ID=load_and_transform_unified_data
AIRFLOW_CTX_EXECUTION_DATE=2022-10-25T17:32:17.695787+00:00
AIRFLOW_CTX_TRY_NUMBER=1
AIRFLOW_CTX_DAG_RUN_ID=manual__2022-10-25T17:32:17.695787+00:00
[2022-10-25T17:33:35.443+0000] {logging_mixin.py:117} INFO - +----+-----------+--------+----+--------+-------------------+------------------+------------+-----------------+----------+
|  id|customer_id|store_id|type|  amount|customer_first_name|customer_last_name|phone_number|          address| timestamp|
|9355|        705|    null|null|   80.73|             Hayden|         Patterson|  1451409253|        Smithberg|2022-10-23|
|2939|        117|    null|null|    24.0|             Robert|             Short|  4248887703|     Edwardsburgh|2022-10-25|
| 502|       null|      16|null|  964.04|            Suzanne|              Reid|        null|             null|2022-10-25|
| 674|        116|    null|null|    5.08|             Justin|              Ball|  5575090507|     Edwardsburgh|2022-10-18|
|5802|       null|    null|   0|18543.77|             Sylvia|              Hall|        null|             null|2022-10-24|
| 295|        274|    null|null|    5.72|              Bobby|              Mora|  0838178468|        Erikville|2022-10-15|
| 177|        782|    null|null|   53.71|             Krista|          Anderson|  3419056453|     West Nichole|2022-10-15|
| 183|        146|    null|null| 9624.66|              Peter|          Phillips|  2429240649|New Marthaborough|2022-10-16|
|8200|       null|    null|   0|  626.86|         Kristopher|             Brown|        null|             null|2022-10-25|
| 602|        294|    null|null| 3194.55|              Brett|           Sanchez|  4587251147|      Melissafurt|2022-10-19|
|9909|       null|      14|null|   30.26|            Crystal|           Russell|        null|             null|2022-10-24|
|4651|        411|    null|null|  824.02|             Jeremy|           Russell|  4143949276|       Grahamstad|2022-10-23|
|9562|       null|       7|null|   46.34|            Matthew|            Parker|        null|             null|2022-10-23|
| 459|        719|    null|null|    3.77|            Charles|          Williams|  9613309234|     West Nichole|2022-10-16|
| 439|        169|    null|null|  698.04|             Elaine|             Clark|  2153555105|      Melissafurt|2022-10-15|
| 570|        898|    null|null|46660.66|           Kimberly|               Orr|  9750365311|Port Benjaminfurt|2022-10-24|
|6167|       null|      18|null|    2.76|             Daniel|           Baldwin|        null|             null|2022-10-24|
|  15|        117|    null|null|   61.65|               Sara|            Ortega|  1460596241|     Edwardsburgh|2022-10-15|
|  95|        734|    null|null|  113.85|            Darrell|               Lee|  8528535421|       Robertland|2022-10-18|
|1355|       null|       8|null|    1.38|              Gregg|            Fuller|        null|             null|2022-10-23|
| 316|        512|    null|null|36414.84|            Kristin|             Floyd|  2321697235|      Melissafurt|2022-10-16|
|4041|        507|    null|null|   77.97|              Brian|           Shaffer|  9692850878|       Grahamstad|2022-10-24|
| 682|        165|    null|null| 2036.32|            Vanessa|            Spears|  6358999903|         Clayview|2022-10-14|
|6291|        690|    null|null| 9871.39|             Jeremy|              Gray|  0906683594|      Lake Karina|2022-10-24|
|3720|       null|    null|   0|    6.64|              David|           Manning|        null|             null|2022-10-23|
| 499|        176|    null|null|  290.07|               Luis|            Chavez|  3756820872|      Lake Karina|2022-10-17|
| 707|        215|    null|null|41573.87|              Jacob|            Gibson|  5500603758|         Allenton|2022-10-17|
|6057|       null|      13|null|    3.45|               Jake|           Farrell|        null|             null|2022-10-23|
| 673|         39|    null|null|   78.06|              Craig|            Romero|  2214449372|        Erikville|2022-10-19|
|6194|        436|    null|null|    32.0|            Tiffany|          Williams|  8782663824|      Lake Karina|2022-10-24|
| 627|        385|    null|null|    7.68|            Kathryn|             Watts|  4540285490|        Hicksview|2022-10-15|
| 433|         27|    null|null|   64.17|           Jennifer|            Martin|  4328381563|        Erikville|2022-10-17|
| 558|        805|    null|null|   82.71|              April|         Schroeder|  6563602026|        Smithberg|2022-10-15|
| 867|        181|    null|null|   97.21|             Nicole|            Hudson|  5593702155|       Grahamstad|2022-10-18|
|7757|        887|    null|null|  778.05|            Spencer|             Moore|  2471724526|         Lanefurt|2022-10-24|
| 808|        620|    null|null|  723.26|              Becky|            Turner|  3969111249|  Lake Jamesville|2022-10-15|
|3578|       null|      18|null| 6660.71|            Melinda|            Flores|        null|             null|2022-10-23|
| 182|        127|    null|null|   84.51|           Caroline|             Lynch|  5715512851|Port Benjaminfurt|2022-10-15|
|8938|       null|    null|   1|   36.15|            William|        Richardson|        null|             null|2022-10-22|
| 835|        132|    null|null|58136.34|        Christopher|          Peterson|  3192230540|New Marthaborough|2022-10-19|
| 665|        757|    null|null|57167.99|           Benjamin|           Acevedo|  5969639032|         Clayview|2022-10-15|
| 236|        323|    null|null|    82.8|             Andrea|              Ruiz|  7463362809|     Edwardsburgh|2022-10-17|
| 432|        337|    null|null| 7817.93|             Warren|           Johnson|  0906574755|Port Benjaminfurt|2022-10-16|
|1472|       null|    null|   0| 7744.14|            Heather|            Morgan|        null|             null|2022-10-24|
|8406|       null|       6|null|    7.29|               Mark|            Bowman|        null|             null|2022-10-23|
| 364|        403|    null|null| 9708.21|           Virginia|             Brown|  1615971124|  Lake Jamesville|2022-10-16|
|8521|       null|       1|null|19926.63|             Joshua|           Roberts|        null|             null|2022-10-23|
|5882|       null|    null|   1|  451.19|             Brooke|               Lee|        null|             null|2022-10-23|
| 229|        310|    null|null|21539.22|              Derek|            Fowler|  6925819857|        Erikville|2022-10-17|
|9239|        106|    null|null|   96.98|            Jasmine|       Fitzpatrick|  8088538267|       Grahamstad|2022-10-25|
|1145|       null|    null|   1|   76.96|             Andrea|            Hughes|        null|             null|2022-10-23|
| 660|        703|    null|null| 2650.18|            Heather|            Peters|  0247448368|      Lake Karina|2022-10-16|
|3342|       null|    null|   0|  735.71|             Donald|             Allen|        null|             null|2022-10-25|
| 778|       null|       7|null|  2743.6|             Wesley|               Day|        null|             null|2022-10-24|
| 403|       null|      16|null|   18.56|              David|             Davis|        null|             null|2022-10-25|
|2357|       null|    null|   0|  329.69|             Andrew|             Jones|        null|             null|2022-10-24|
|1719|       null|       2|null|55482.41|             Isabel|              Best|        null|             null|2022-10-24|
| 230|        272|    null|null|11580.59|            Melissa|           Freeman|  0664882417|      Veronicaton|2022-10-17|
|1898|        805|    null|null|  167.53|             Ronald|            Ashley|  0322699457|       Averymouth|2022-10-23|
| 237|        375|    null|null|69984.45|              Maria|             Moore|  2911962626|       Grahamstad|2022-10-17|
|  10|        114|    null|null| 4373.21|            Bradley|            Taylor|  3961580002|       Grahamstad|2022-10-17|
|1372|       null|    null|   0|  105.73|              Traci|          Mitchell|        null|             null|2022-10-24|
| 774|        535|    null|null| 5556.58|             Wesley|             Ellis|  3088803521|    Port Loriview|2022-10-18|
|6843|        774|    null|null|   98.73|            Michael|            Nelson|  2107673342|         Lanefurt|2022-10-23|
|1682|       null|    null|   1|    8.55|               Sean|           Carroll|        null|             null|2022-10-22|
| 666|         80|    null|null|   88.15|               Mike|            Conner|  2250272259|New Marthaborough|2022-10-15|
| 182|        127|    null|null|   84.51|              David|             Fritz|  2269893411|  Lake Jamesville|2022-10-15|
|5548|        403|    null|null|   88.39|            Michael|           Carlson|  1720501853|     Brownchester|2022-10-24|
|5107|       null|    null|   1|52528.33|            Vincent|            Holmes|        null|             null|2022-10-24|
| 459|        256|    null|null|    1.91|            Charles|          Williams|  9613309234|     West Nichole|2022-10-18|
| 708|         30|    null|null| 3637.97|              Scott|             Davis|  8973285288|       Averymouth|2022-10-18|
|8409|       null|    null|   0| 6897.76|            Richard|           Jackson|        null|             null|2022-10-24|
|8110|       null|       8|null|87637.75|             Kelsey|          Trujillo|        null|             null|2022-10-24|
|  34|         65|    null|null|   50.71|            Michael|              Kirk|  2580649831|       Robertland|2022-10-17|
|  20|        495|    null|null|  518.33|              Kelly|         Castaneda|  7233868523|     Edwardsburgh|2022-10-23|
+----+-----------+--------+----+--------+-------------------+------------------+------------+-----------------+----------+
only showing top 100 rows
[2022-10-25T17:33:37.792+0000] {pyspark_scripts.py:10} INFO - Closing spark session...
[2022-10-25T17:33:38.593+0000] {pyspark_scripts.py:13} INFO - Spark session succesfully closed
[2022-10-25T17:33:38.601+0000] {pyspark_scripts.py:196} INFO - Spark session and context status: Closed
[2022-10-25T17:33:38.608+0000] {python.py:177} INFO - Done. Returned value was: None
[2022-10-25T17:33:38.660+0000] {taskinstance.py:1406} INFO - Marking task as SUCCESS. dag_id=unify_transform_enrich_data, task_id=load_and_transform_unified_data, execution_date=20221025T173217, start_date=20221025T173310, end_date=20221025T173338
[2022-10-25T17:33:38.805+0000] {local_task_job.py:164} INFO - Task exited with return code 0
[2022-10-25T17:33:38.920+0000] {local_task_job.py:273} INFO - 1 downstream tasks scheduled from follow-on schedule check
