[2022-10-24T20:47:52.737+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: unify_transform_enrich_data.load_and_transform_unified_data manual__2022-10-24T20:45:52.828677+00:00 [queued]>
[2022-10-24T20:47:52.768+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: unify_transform_enrich_data.load_and_transform_unified_data manual__2022-10-24T20:45:52.828677+00:00 [queued]>
[2022-10-24T20:47:52.770+0000] {taskinstance.py:1362} INFO - 
--------------------------------------------------------------------------------
[2022-10-24T20:47:52.772+0000] {taskinstance.py:1363} INFO - Starting attempt 1 of 2
[2022-10-24T20:47:52.773+0000] {taskinstance.py:1364} INFO - 
--------------------------------------------------------------------------------
[2022-10-24T20:47:52.822+0000] {taskinstance.py:1383} INFO - Executing <Task(PythonOperator): load_and_transform_unified_data> on 2022-10-24 20:45:52.828677+00:00
[2022-10-24T20:47:52.842+0000] {standard_task_runner.py:54} INFO - Started process 56380 to run task
[2022-10-24T20:47:52.867+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'unify_transform_enrich_data', 'load_and_transform_unified_data', 'manual__2022-10-24T20:45:52.828677+00:00', '--job-id', '555', '--raw', '--subdir', 'DAGS_FOLDER/load_and_unify_datasets.py', '--cfg-path', '/tmp/tmpwv8p5_dh']
[2022-10-24T20:47:52.870+0000] {standard_task_runner.py:83} INFO - Job 555: Subtask load_and_transform_unified_data
[2022-10-24T20:47:52.873+0000] {dagbag.py:525} INFO - Filling up the DagBag from /opt/***/dags/load_and_unify_datasets.py
[2022-10-24T20:47:53.178+0000] {task_command.py:384} INFO - Running <TaskInstance: unify_transform_enrich_data.load_and_transform_unified_data manual__2022-10-24T20:45:52.828677+00:00 [running]> on host c94e224fed05
[2022-10-24T20:47:53.607+0000] {taskinstance.py:1592} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=***
AIRFLOW_CTX_DAG_ID=unify_transform_enrich_data
AIRFLOW_CTX_TASK_ID=load_and_transform_unified_data
AIRFLOW_CTX_EXECUTION_DATE=2022-10-24T20:45:52.828677+00:00
AIRFLOW_CTX_TRY_NUMBER=1
AIRFLOW_CTX_DAG_RUN_ID=manual__2022-10-24T20:45:52.828677+00:00
[2022-10-24T20:49:04.755+0000] {logging_mixin.py:117} INFO - +---+-----------+--------+----+--------+-------------------+------------------+------------+-----------------+----------+
| id|customer_id|store_id|type|  amount|customer_first_name|customer_last_name|phone_number|          address| timestamp|
|177|        782|    null|null|   53.71|             Krista|          Anderson|  3419056453|     West Nichole|2022-10-15|
|504|        194|    null|null|   84.85|            Kristen|             Kelly|  8857757655|     Brownchester|2022-10-17|
|602|        294|    null|null| 3194.55|              Brett|           Sanchez|  4587251147|      Melissafurt|2022-10-19|
|103|       null|      11|null|    5.22|              Tracy|              West|        null|             null|2022-10-19|
|443|       null|    null|   0|   64.55|              Tracy|             Hines|        null|             null|2022-10-17|
|310|       null|    null|   1|60244.35|               Todd|               Fox|        null|             null|2022-10-19|
|500|        192|    null|null| 8238.75|              David|           Jackson|  4170797432|       Grahamstad|2022-10-15|
|283|        602|    null|null|  773.05|              Frank|            Spears|  4998931880|New Marthaborough|2022-10-16|
| 15|        117|    null|null|   61.65|               Sara|            Ortega|  1460596241|     Edwardsburgh|2022-10-15|
|759|       null|    null|   0|   13.67|             Nathan|           Charles|        null|             null|2022-10-19|
|316|        512|    null|null|36414.84|            Kristin|             Floyd|  2321697235|      Melissafurt|2022-10-16|
|786|       null|       8|null|    6.43|           Kathleen|             Dixon|        null|             null|2022-10-18|
| 23|        213|    null|null| 4522.85|              Logan|            Moreno|  1731566943|        Erikville|2022-10-17|
|836|        186|    null|null|28592.95|             Ashley|         Alexander|  5879320019|      Lake Karina|2022-10-18|
|707|        215|    null|null|41573.87|              Jacob|            Gibson|  5500603758|         Allenton|2022-10-17|
|673|         39|    null|null|   78.06|              Craig|            Romero|  2214449372|        Erikville|2022-10-19|
|754|         58|    null|null|  375.12|           Michelle|          Williams|  6141810828|        Erikville|2022-10-17|
|657|        391|    null|null|   23.94|              Sarah|          Richards|  8893295270|     Edwardsburgh|2022-10-15|
|255|       null|    null|   0| 3428.23|            Kenneth|          Gonzalez|        null|             null|2022-10-18|
|558|        805|    null|null|   82.71|              April|         Schroeder|  6563602026|        Smithberg|2022-10-15|
|685|       null|      19|null|34941.97|               Dawn|             Smith|        null|             null|2022-10-18|
|867|        181|    null|null|   97.21|             Nicole|            Hudson|  5593702155|       Grahamstad|2022-10-18|
| 86|        435|    null|null|  493.74|            Derrick|         Fernandez|  8514413635|      Lake Karina|2022-10-16|
|175|         29|    null|null|94496.45|             Joshua|             White|  9312213611|      Lake Karina|2022-10-16|
|107|       null|      15|null|   72.54|            Valerie|             Gomez|        null|             null|2022-10-17|
|108|       null|      18|null|   84.36|              Sarah|          Williams|        null|             null|2022-10-18|
|783|       null|    null|   1|   46.74|              Renee|              Pena|        null|             null|2022-10-16|
|576|       null|    null|   1|  993.81|             Robert|             Smith|        null|             null|2022-10-19|
| 60|       null|    null|   0|16563.61|             Robert|           Oconnor|        null|             null|2022-10-18|
|665|        757|    null|null|57167.99|           Benjamin|           Acevedo|  5969639032|         Clayview|2022-10-15|
|236|        323|    null|null|    82.8|             Andrea|              Ruiz|  7463362809|     Edwardsburgh|2022-10-17|
|642|        490|    null|null|   88.43|            Theresa|             Owens|  8107331565|      Lake Karina|2022-10-17|
|432|        337|    null|null| 7817.93|             Warren|           Johnson|  0906574755|Port Benjaminfurt|2022-10-16|
|164|        195|    null|null|62900.47|              Ralph|             Watts|  3714937163|        Hicksview|2022-10-17|
|752|       null|       2|null|   94.38|           Savannah|             Owens|        null|             null|2022-10-17|
|437|       null|       7|null| 9537.38|              Sarah|             Smith|        null|             null|2022-10-17|
|627|       null|    null|   0| 8362.57|               Adam|             Smith|        null|             null|2022-10-17|
|202|       null|      10|null| 3970.41|              Karen|           Watkins|        null|             null|2022-10-17|
|341|       null|       3|null|     9.6|            Heather|            Nelson|        null|             null|2022-10-18|
|595|       null|       9|null|    2.09|           Kimberly|             Allen|        null|             null|2022-10-18|
|453|       null|      20|null|    5.01|               John|              Cook|        null|             null|2022-10-19|
|664|        836|    null|null|69544.24|            Charles|             Smith|  5683405870|      Veronicaton|2022-10-16|
|660|        703|    null|null| 2650.18|            Heather|            Peters|  0247448368|      Lake Karina|2022-10-16|
|792|       null|    null|   0|   56.84|            Natalie|            Walker|        null|             null|2022-10-18|
|324|       null|      12|null|   459.1|            Michael|             Gross|        null|             null|2022-10-19|
|652|        666|    null|null|    4.15|             Joseph|         Patterson|  6131516721|      Lake Karina|2022-10-19|
|894|       null|      19|null|   59.87|              Jason|           Holland|        null|             null|2022-10-18|
|237|        375|    null|null|69984.45|              Maria|             Moore|  2911962626|       Grahamstad|2022-10-17|
|130|       null|    null|   0|    5.54|              Laura|             Bowen|        null|             null|2022-10-17|
|703|       null|       4|null|47196.34|            Russell|           Gilbert|        null|             null|2022-10-18|
|358|        239|    null|null|    0.96|            Kenneth|             Smith|  0387086045|        Hicksview|2022-10-17|
|180|       null|    null|   1| 3973.87|           Isabella|            Morris|        null|             null|2022-10-16|
|681|       null|    null|   0|    7.16|             Ronald|             White|        null|             null|2022-10-17|
|105|       null|      19|null|  205.85|           Kimberly|            Hansen|        null|             null|2022-10-18|
|754|        151|    null|null|   12.79|            Kenneth|           Johnson|  6953770302|      Lake Karina|2022-10-18|
|843|        587|    null|null|  421.08|        Christopher|            Savage|  1639483732|    Michelleburgh|2022-10-17|
|461|       null|    null|   0|    2.53|            Antonio|          Gonzalez|        null|             null|2022-10-18|
|182|        127|    null|null|   84.51|              David|             Fritz|  2269893411|  Lake Jamesville|2022-10-15|
|418|        212|    null|null|    6.53|            Heather|              Mann|  2373422920|        Erikville|2022-10-18|
|708|         30|    null|null| 3637.97|              Scott|             Davis|  8973285288|       Averymouth|2022-10-18|
| 26|        646|    null|null|   74.99|              April|             Smith|  3793624237|      Veronicaton|2022-10-16|
|678|        449|    null|null|82566.63|              Ethan|              Bell|  1058337111|       Robertland|2022-10-17|
|880|        442|    null|null|   35.96|           Michelle|          Schwartz|  6225912253|      Veronicaton|2022-10-19|
|412|        471|    null|null|    1.45|              Roger|            Barber|  7888374809|        Hicksview|2022-10-19|
|179|        582|    null|null|  459.42|                Roy|          Cardenas|  4190911385|         Lanefurt|2022-10-16|
|256|        786|    null|null| 2917.66|               Mary|             Ayala|  1029837095|New Marthaborough|2022-10-15|
|754|        151|    null|null|   12.79|           Michelle|          Williams|  6141810828|        Erikville|2022-10-18|
|562|        345|    null|null|  919.39|            Miranda|             Clark|  1463741964|New Marthaborough|2022-10-16|
|633|        209|    null|null|  617.39|             Alicia|           Sanford|  7321918023|      Melissafurt|2022-10-15|
|309|       null|       6|null|   12.13|               Tony|            Miller|        null|             null|2022-10-19|
|525|       null|    null|   1| 9474.18|               John|             Brown|        null|             null|2022-10-18|
| 65|       null|    null|   1|    6.71|              Kelly|            Torres|        null|             null|2022-10-17|
|679|       null|      20|null|  7928.6|              Aimee|             Ochoa|        null|             null|2022-10-18|
|581|          6|    null|null|    4.37|             Connie|               Lee|  9580902148|       Grahamstad|2022-10-18|
|835|        760|    null|null|    5.28|        Christopher|          Peterson|  3192230540|New Marthaborough|2022-10-15|
+---+-----------+--------+----+--------+-------------------+------------------+------------+-----------------+----------+
only showing top 100 rows
[2022-10-24T20:49:09.182+0000] {pyspark_scripts.py:10} INFO - Closing spark session...
[2022-10-24T20:49:09.969+0000] {pyspark_scripts.py:13} INFO - Spark session succesfully closed
[2022-10-24T20:49:09.972+0000] {pyspark_scripts.py:196} INFO - Spark session and context status: Closed
[2022-10-24T20:49:09.974+0000] {python.py:177} INFO - Done. Returned value was: None
[2022-10-24T20:49:10.025+0000] {taskinstance.py:1406} INFO - Marking task as SUCCESS. dag_id=unify_transform_enrich_data, task_id=load_and_transform_unified_data, execution_date=20221024T204552, start_date=20221024T204752, end_date=20221024T204910
[2022-10-24T20:49:10.155+0000] {local_task_job.py:164} INFO - Task exited with return code 0
[2022-10-24T20:49:10.313+0000] {local_task_job.py:273} INFO - 1 downstream tasks scheduled from follow-on schedule check
